GCTK,pullback,long,8.46,2025-09-15,4.33,6.52
HYPD,pullback,long,10.64,2025-09-15,6.13,10.42
QSG,pullback,long,9.8,2025-09-15,7.81,9.66
SONN,pullback,long,4.63,2025-09-15,2.98,6.02
VIVS,pullback,long,3.31,2025-09-16,2.29,4.08
SXT,mean_reversion,long,104.45,2025-09-15,80.82,102.94
BBD,momo,long,3.2,2025-09-15,3.15,3.27
BHR,momo,long,3.02,2025-09-15,2.92,2.92
BTU,momo,long,19.01,2025-09-15,18.41,22.35
CLS,momo,long,254.7,2025-09-16,247.07,247.07
SIG,momo,long,93.24,2025-09-17,90.88,95.94
