AIRE,pullback,long,1.04,2025-09-19,0.44,0.87
BZUN,pullback,long,4.18,2025-09-19,3.5,4.19
MFC,pullback,long,31.24,2025-09-17,30.51,31.46
IMTX,momo,long,6.25,2025-09-18,6,6.75
BRZE,momo,long,32.82,2025-09-17,31.67,31.93
ALEC,momo,long,3,2025-09-17,2.87,2.97
MPB,momo,long,30.44,2025-09-17,29.89,31.12
POOL,momo,long,334.44,2025-09-17,327.07,327.07
