NX,ATRBreakoutLong,long,15.32,10.36,15.21
BBNX,ATRBreakoutShort,short,23.96,28.22,25.0
DNTH,ATRBreakoutShort,short,34.21,42.69,35.57
QMMM,ATRBreakoutShort,short,14.95,18.01,18.01
DUO,SecondDayPlayLong,long,4.13,3.88,3.88
HL,SecondDayPlayLong,long,9.85,9.41,10.18
QMMM,SecondDayPlayLong,long,9.3,7.1,207.0
SPHR,SecondDayPlayLong,long,52.2,49.22,51.83
DBI,Second_Day_Short,short,4.44,4.73,4.34
