TARS,ATRBreakoutLong,long,49.41,6.9,49.36
CENX,ATRBreakoutShort,short,25.15,3.62,26.09
FCEL,ATRBreakoutShort,short,6.78,1.81,6.87
JAMF,ATRBreakoutShort,short,10.83,1.45,10.6
WBD,ATRBreakoutShort,short,17.89,3.88,18.87
AEI,SecondDayPlayLong,long,3.1,0.7,2.62
HOLO,SecondDayPlayLong,long,4.89,0.36,4.86
OPEN,SecondDayPlayLong,long,9.06,1.64,9.07
OXM,SecondDayPlayLong,long,48.61,3.0,47.13
PROK,SecondDayPlayLong,long,2.6,0.4,2.48
RCAT,SecondDayPlayLong,long,10.22,1.0,10.99
