ARQT,SecondDayPlayLong,long,23.88,22.0,25.29
HIFS,Second_Day_Short,short,293.73,304.58,287.01
IDCC,Second_Day_Short,short,381.89,393.21,382.87
INBX,ATRBreakoutShort,short,73.35,102.26,77.05
LUMN,ATRBreakoutShort,short,10.45,12.55,11.0
MRNA,ATRBreakoutLong,long,24.57,20.76,24.7
SGHC,ATRBreakoutLong,long,11.09,9.71,11.05
