DGX,mean_reversion,long,161.66,2025-04-07,146.44,163.59
IBEX,mean_reversion,long,21.94,2025-04-07,18.05,23.39
MDGL,mean_reversion,long,300.37,2025-04-07,239.98,324.54
MP,mean_reversion,long,21.36,2025-04-09,16.03,25.19
