PEP,SecondDayPlayLong,long,147.91,145.0,148.89
ARAI,Second_Day_Short,short,5.1,5.85,4.91
HOVR,Second_Day_Short,short,3.22,3.59,3.59
TRON,Second_Day_Short,short,3.99,4.65,4.13
NPWR,Second_Day_Short,short,4.12,4.5,3.93
BW,Second_Day_Short,short,3.51,3.83,3.55
LWLG,Second_Day_Short,short,5.56,6.0,5.44
GWH,ATRBreakoutShort,short,5.8,8.52,8.52
SOAR,ATRBreakoutShort,short,2.79,3.63,3.46
NAMS,ATRBreakoutShort,short,38.24,45.26,37.15
YDKG,ATRBreakoutLong,long,1.94,0.0821,1.7
