DKNG,ATRBreakoutLong,long,36.13,30.12,35.16
OCUL,ATRBreakoutLong,long,11.15,8.95,11.04
SPT,ATRBreakoutLong,long,12.45,10.54,12.47
APPS,ATRBreakoutShort,short,6.61,7.83,6.53
BCAX,ATRBreakoutShort,short,16.61,21.27,16.61
DNA,ATRBreakoutShort,short,15.19,18.59,14.67
UNFI,ATRBreakoutShort,short,39.19,45.97,39.53
MFH,SecondDayPlayLong,long,22.12,19.26,19.26
VOR,SecondDayPlayLong,long,45.57,41.18,41.18
ZURA,SecondDayPlayLong,long,3.89,3.13,4.04
