CART,ATRBreakoutLong,long,36.52,30.27,36.76
DXYZ,ATRBreakoutLong,long,22.18,18.16,21.3
PGY,ATRBreakoutLong,long,30.22,21.66,29.69
BKKT,ATRBreakoutShort,short,28.59,39.81,33.65
FMFC,ATRBreakoutShort,short,15.54,18.26,14.72
ACB,SecondDayPlayLong,long,5.97,5.5,5.96
JFB,SecondDayPlayLong,long,11.38,9.7,12.92
MNMD,SecondDayPlayLong,long,11.51,10.88,11.79
NUAI,SecondDayPlayLong,long,2.29,1.92,1.84
KTB,Second_Day_Short,short,79.82,81.19,79.77
MRCY,Second_Day_Short,short,76.74,78.35,77.4
