SION,SecondDayPlayLong,long,37.69,32.19,38.9
FLWS,SecondDayPlayLong,long,4.87,4.5,4.39
MGTX,SecondDayPlayLong,long,9.03,8.65,8.74
TAL,SecondDayPlayLong,long,12.2,11.79,12.26
ROCK,SecondDayPlayLong,long,72.53,70.24,69.49
CIB,Second_Day_Short,short,54.97,55.94,55.07
BYND,ATRBreakoutShort,short,6.16,6.73,6.73
RANI,ATRBreakoutShort,short,3.65,5.64,2.41
TLN,ATRBreakoutLong,long,369.45,310.09,380.69
UTG,ATRBreakoutLong,long,37.39,34.35,37.31
