KURA,SecondDayPlayLong,long,10.43,9.8,10.51
URGN,SecondDayPlayLong,long,20.0,19.0,20.18
HCA,SecondDayPlayLong,long,458.99,448.8,466.46
LUMN,ATRBreakoutShort,short,9.73,11.71,10.05
