ACHV,ATRBreakoutShort,short,5.29,6.76,5.15
SVRA,ATRBreakoutShort,short,4.24,4.93,4.23
NESR,ATRBreakoutShort,short,11.63,13.24,11.59
BETR,SecondDayPlayLong,long,74.34,64.21,74.89
DDD,SecondDayPlayLong,long,3.51,3.21,3.38
