AX,mean_reversion,long,84.04,2025-10-07,70.46,81.0
BANF,mean_reversion,long,124.96,2025-10-10,106.17,121.38
CCL,mean_reversion,long,27.97,2025-10-07,20.78,28.21
CR,mean_reversion,long,177.87,2025-10-07,153.16,177.21
EFSC,mean_reversion,long,56.79,2025-10-09,48.24,55.5
MLCO,mean_reversion,long,8.24,2025-10-08,5.95,7.92
RNST,mean_reversion,long,36.35,2025-10-09,30.69,35.18
WEX,mean_reversion,long,157.37,2025-10-07,130.06,153.05
