DXYZ,ATRBreakoutLong,long,23.26,19.45,23.0
RITR,ATRBreakoutShort,short,7.48,9.15,7.23
SKYT,ATRBreakoutShort,short,19.03,23.54,18.22
CRNX,SecondDayPlayLong,long,43.47,39.99,43.51
DKI,SecondDayPlayLong,long,10.32,8.83,10.5
EFTY,SecondDayPlayLong,long,13.99,12.99,14.89
