CRK,ATRBreakoutShort,short,19.33,21.8,19.2
EFTY,ATRBreakoutShort,short,11.8,14.83,11.82
SKBL,Second_Day_Short,short,3.3,3.77,3.17
VNCE,Second_Day_Short,short,3.27,3.63,3.3
ALM,SecondDayPlayLong,long,5.69,5.4,5.6
ARBB,SecondDayPlayLong,long,10.85,9.09,11.85
ATAI,SecondDayPlayLong,long,5.38,5.0,5.49
