AON,mean_reversion,long,357.32,2025-04-21,322.67,322.67
ATEX,mean_reversion,long,31.17,2025-04-21,24.55,29.15
MDGL,mean_reversion,long,283.33,2025-04-21,219.19,330.06
NSP,mean_reversion,long,76.80,2025-04-21,64.13,78.09
YUM,mean_reversion,long,139.85,2025-04-21,126.25,145.88
