DH,ATRBreakoutLong,long,3.39,2.63,3.33
NAGE,ATRBreakoutLong,long,7.54,5.48,7.38
UFG,ATRBreakoutLong,long,1.62,-0.1276,1.45
ABCL,ATRBreakoutShort,short,6.18,7.42,5.98
AVAV,ATRBreakoutShort,short,355.01,407.62,360.28
CSIQ,ATRBreakoutShort,short,15.69,18.77,15.27
