AM,pullback,long,19.09,2025-10-03,18.42,19.13
CF,pullback,long,88.67,2025-10-01,84.43,90.68
LRMR,pullback,long,4.67,2025-10-03,4.06,4.91
TKNO,pullback,long,5.53,2025-10-03,4.79,5.6
