THM,ATRBreakoutShort,short,3.02,4.03,2.67
VELO,ATRBreakoutShort,short,7.94,11.43,6.61
TMQ,SecondDayPlayLong,long,9.15,7.0,8.46
SDST,SecondDayPlayLong,long,6.43,5.4,6.1
AREC,SecondDayPlayLong,long,6.1,5.08,5.01
WWR,SecondDayPlayLong,long,3.02,2.29,2.47
LAES,SecondDayPlayLong,long,7.03,6.07,7.49
