AEI,SecondDayPlayLong,long,3.88,3.21,3.21
MARA,SecondDayPlayLong,long,16.9,16.17,17.34
KTOS,SecondDayPlayLong,long,73.73,70.83,75.74
VNTG,SecondDayPlayLong,long,6.53,5.85,6.52
CRSP,SecondDayPlayLong,long,59.31,56.53,59.07
SSRM,Second_Day_Short,short,22.16,22.83,21.78
MUX,Second_Day_Short,short,13.79,14.24,13.5
BITF,ATRBreakoutShort,short,3.07,4.02,3.05
AMPX,ATRBreakoutShort,short,9.62,11.88,10.39
SRTA,ATRBreakoutShort,short,5.28,6.24,5.2
CRMD,ATRBreakoutLong,long,11.11,8.75,11.12
