MGA,SecondDayPlayLong,long,48.48,47.35,48.93
PTGX,Second_Day_Short,short,77.98,80.43,76.5
MD,ATRBreakoutShort,short,21.88,25.7,21.44
EXAS,ATRBreakoutShort,short,70.08,74.36,69.59
SOC,ATRBreakoutLong,long,5.81,-0.069,5.9
VERA,ATRBreakoutLong,long,24.11,18.16,24.35
CLDX,ATRBreakoutLong,long,23.73,19.7,23.85
NVAX,ATRBreakoutLong,long,7.69,6.55,7.51
