KYIV,SecondDayPlayLong,long,13.24,12.89,13.71
EGO,SecondDayPlayLong,long,30.09,29.29,28.18
HOND,Second_Day_Short,short,26.48,29.95,25.92
APLM,ATRBreakoutShort,short,39.33,65.92,36.65
ABTC,ATRBreakoutLong,long,4.74,3.21,4.74
