SLNH,ATRBreakoutShort,short,2.34,3.44,2.37
SKBL,ATRBreakoutShort,short,3.72,5.29,2.96
VUZI,ATRBreakoutShort,short,3.61,4.54,3.28
PLUG,ATRBreakoutShort,short,2.81,3.58,2.53
RR,SecondDayPlayLong,long,4.97,4.36,4.87
AXTI,SecondDayPlayLong,long,4.91,4.6,4.8
AQST,Second_Day_Short,short,5.45,5.73,5.2
ADVM,Second_Day_Short,short,3.96,4.67,4.67
NIO,Second_Day_Short,short,7.11,7.41,6.93
M,Second_Day_Short,short,17.19,17.53,17.13
OR,Second_Day_Short,short,37.79,38.49,37.6
