ANDE,ATRBreakoutLong,long,37.9,33.89,38.38
FLNC,ATRBreakoutShort,short,9.86,12.17,10.6
LAES,ATRBreakoutShort,short,4.54,5.76,4.21
VERI,ATRBreakoutShort,short,5.7,7.49,5.7
FLD,SecondDayPlayLong,long,3.96,3.32,3.88
NNE,SecondDayPlayLong,long,42.33,38.22,45.37
SMR,SecondDayPlayLong,long,43.0,39.0,45.0
DYN,Second_Day_Short,short,13.51,13.96,13.44
EWTX,Second_Day_Short,short,14.89,15.69,15.1
GDOT,Second_Day_Short,short,14.91,15.41,15.14
HOLO,Second_Day_Short,short,5.49,5.8,5.56
