NEGG,SecondDayPlayLong,long,59.0,47.67,66.33
IESC,SecondDayPlayLong,long,421.62,400.3,412.7
PTRN,SecondDayPlayLong,long,17.38,16.57,17.26
AAL,SecondDayPlayLong,long,13.4,12.9,13.41
HTFL,Second_Day_Short,short,39.54,41.22,38.34
CYH,ATRBreakoutShort,short,4.31,5.16,4.41
TR,ATRBreakoutLong,long,36.44,31.2,35.38
AN,ATRBreakoutLong,long,196.52,175.08,195.08
