FLD,pullback,long,3.87,2025-09-22,3.05,3.73
QUBT,pullback,long,20.06,2025-09-22,15.76,20.7
SMR,pullback,long,41.67,2025-09-23,35.13,39.75
LAES,pullback,long,3.81,2025-09-24,3.19,3.84
SYM,pullback,long,52.58,2025-09-24,47.62,53.49
SXT,mean_reversion,long,101.04,2025-09-22,78.22,95.89
WEX,mean_reversion,long,160.91,2025-09-23,130.56,162.03
CLOV,momo,long,3.17,2025-09-23,3.04,3.2
CXW,momo,long,21.42,2025-09-23,20.93,22.1
