GSAT,SecondDayPlayLong,long,52.22,48.65,50.38
APG,SecondDayPlayLong,long,35.97,35.11,35.78
CSIQ,ATRBreakoutShort,short,23.21,28.41,22.77
SUPV,ATRBreakoutShort,short,13.45,17.27,12.86
LCII,ATRBreakoutShort,short,105.92,119.52,106.92
FND,ATRBreakoutLong,long,59.93,48.87,59.64
POOL,ATRBreakoutLong,long,261.6,235.18,259.48
CUBE,ATRBreakoutLong,long,36.52,32.86,37.0
